Item_Weight,Item_Visibility,Item_MRP,Price_Per_Unit,Outlet_Vintage,Item_Identifier_FD,Item_Fat_Content_Regular,Item_Type_Perishables,Outlet_Size_Medium,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type3,Outlet_Crowd_Low_Crowd
-0.4091754494730314,-0.9214254270214208,1.163141546464061,1.2001611554710745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8282703037817729,-0.8123297655202257,-1.031872023978078,-0.32431856036851164,-0.5882352941176471,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0
0.6075635461872287,-0.8961785239941473,-0.015191053528097171,-0.3321449984510254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8183508989460629,-0.7032789963603189,0.42565227430154706,-0.16286784852983188,0.05882352941176471,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0
-0.4550526968381896,-1.031433933459249,-0.9709662241932884,-0.6229972057700698,0.7058823529411765,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
-0.2734035957842529,0.435197073134121,-0.9977651246171741,-0.8040482809445962,-0.5882352941176471,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0
0.13019218846869193,-1.0494966088797886,-0.9296079601643265,-0.9393210449278754,0.7058823529411765,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
0.7935523868567885,0.8006114587248525,-0.3839215310421141,-0.6803389867604928,0.8235294117647058,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
0.4463732176069435,-0.8987295645804523,-0.5014332826529234,-0.6301276935256587,-0.17647058823529413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8183508989460629,0.4722798459628624,0.4880196738737406,-0.12878142076074886,-0.4705882352941176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09919404835709844,-2.6516449751276805,-1.0615941239767712,-1.0137275491664233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7315561066336019,-0.20339529555804214,0.011952008991779246,-0.3714977464607113,0.1176470588235294,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0
0.309981401115933,0.5324554499446675,0.02685553469284624,-0.145610432668262,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6199628022318662,-0.17161496816780927,-0.2541419254780149,-0.507775226442508,0.1176470588235294,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
0.4649721016738997,0.14855195573166716,0.5819149353280213,0.10666004500719743,0.7058823529411765,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0
-0.4463732176069435,0.16308519795551865,-0.9437382102699712,-0.5873975735778838,0.1176470588235294,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0
-0.09919404835709844,-1.2464598539072955,-0.3012899543876311,-0.12957441913471496,-0.5882352941176471,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
-0.4463732176069435,0.16454316212235565,-0.9655206214086248,-0.6216481089529942,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.5381277123372596,-0.4242255672284945,-0.3237890068527465,0.2669821318695287,0.8235294117647058,-1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
0.09299442033477988,0.5585447985554084,0.9532244503208549,0.5635988550614157,-0.29411764705882354,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
0.7749535027898327,0.8947985136315053,1.1747210762253697,0.22996783636228985,0.7058823529411765,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
-0.5313081215127091,-0.39930132271939256,0.016680970449981018,0.5724866715406973,0.8235294117647058,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0
0.2479851208927464,-0.6273782110967895,0.582631576654483,0.24379053772605636,-0.29411764705882354,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
0.3595784252944823,-0.0031452862653500164,-0.3846664895030561,-0.4865805905271273,0.8235294117647058,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0
0.1549907005579665,-0.6221834537375321,0.2396958304108597,0.09677289220782744,0.1176470588235294,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
0.049597024178549325,0.5311135297579624,-1.0576101209795117,-1.0847791382028218,-0.4705882352941176,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6143831370117792,0.13017004560994122,-1.0967618267601278,-0.7028424475781823,-0.29411764705882354,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
-0.11779293242405445,-0.809855133992991,-1.1315570503130132,-1.1241660715611692,0.7058823529411765,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
-0.8276503409795409,1.083677111310404,-1.061938286072762,-0.3859122985848849,0.05882352941176471,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0
0.2355858648481091,0.20500252203232894,-1.082230780289532,-1.207314494005164,0.8235294117647058,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0
0.8245505269683818,1.1509496446597045,-0.9499004543810964,-1.2353504685375702,0.05882352941176471,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0
0.7439553626782394,0.3142580682799309,-0.5071947303990972,-0.7618734861484485,-0.5882352941176471,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
0.7563546187228765,0.414917887806244,1.237833434258505,0.267959086309444,-0.5882352941176471,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
0.6509609423434595,0.9639070633081488,-0.5431357087778761,-0.7561879124260547,-0.17647058823529413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6075635461872287,0.5099099875747388,0.3470047006443236,-0.10514720924779457,0.1176470588235294,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
-0.3223806571605703,0.4143398370488556,0.04026914347202907,0.3514087110246797,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9423434593924362,0.02650528206378637,-0.16276906723359014,-0.5756265122643138,0.8235294117647058,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0
-0.4649721016738995,0.6659140789496693,-0.22298654282639854,0.2788188536281538,-0.5882352941176471,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0
-0.7706137631742094,0.7608081973909402,-1.15474442697011,-0.660765893495968,0.8235294117647058,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0
0.328580285182889,-0.6070289653160439,-0.6032965501017239,-0.6683737032089614,0.8235294117647058,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
0.09299442033477988,0.5587471633684251,0.9543135708777876,0.5641788826262357,0.1176470588235294,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
-0.3471791692498448,-0.5983800041342846,-0.1852681196987056,0.18788838741947533,0.7058823529411765,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0
0.1239925604463732,0.7111845963007579,0.5434798708738668,0.3089602332024393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0849349039057656,0.16327354302399305,1.273345299137852,0.12234878641995485,-0.5882352941176471,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
-0.05579665220086785,-0.2619732910098847,-0.179794199779562,-0.059044329317567874,0.7058823529411765,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
-0.7662740235585863,0.4167162743864957,0.3821440862932,1.2503960966739442,0.05882352941176471,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0
0.8679479231246126,-0.6383694063584837,0.11206614882614596,-0.3673150020045543,-0.17647058823529413,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3223806571605703,-0.6226252332054797,1.3310120543863242,1.1805255750440369,-0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4029758214507129,0.7470904293153345,-0.8973351398212971,-1.0210269891296742,0.1176470588235294,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
-0.2982021078735275,1.7005126826862578,0.5866722139207033,0.7159461583937055,0.8235294117647058,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0
-0.6460012399256043,0.14519179826351505,0.00945792291640355,0.7272975549317641,0.1176470588235294,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
-0.2982021078735275,1.0708115151740754,-0.016308491219510057,0.2819273352514769,0.7058823529411765,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
-0.33539987600743953,-0.5515172694749082,-0.28277490491977536,0.08824768557806127,0.7058823529411765,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0
-0.21140731556106632,0.10701121470183507,0.5812266111360399,0.6213259704985311,-0.4705882352941176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.05579665220086785,-0.5499795765962595,0.09211781670536673,0.1506839301379685,-0.4705882352941176,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5821450712957221,-1.1711715333199717,1.1547727441045903,1.4539013650485293,-0.5882352941176471,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
-0.4221946683199007,-0.1559699156559839,-0.4013474599530371,0.059766706926875066,-0.17647058823529413,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5251084934903905,0.20152277068238944,-1.1431648972088018,-0.8766096922830336,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.309981401115933,1.1741184193307659,0.5608774826503095,0.19016617128265606,0.1176470588235294,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
-0.8257904525728454,0.04985758750005816,0.4032098561053921,1.3910950449047559,0.8235294117647058,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0
-0.3223806571605703,-0.3310630362565646,1.1316136845819738,1.0714633435995908,-0.5882352941176471,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0
-0.5740855548667079,-0.3042955227169056,-0.6062197496765312,-0.0005806903883188588,-0.17647058823529413,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7916924984500928,-1.0772626657148041,-1.1406141768644655,-0.6030644851584982,0.8235294117647058,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0
0.3595784252944823,0.9953909972986626,-1.001376648383963,-1.1387586922619188,0.8235294117647058,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0
0.6075635461872287,-0.6190787115368483,1.2287763077070528,0.3469275455158511,0.8235294117647058,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0
0.6323620582765033,1.326641557523193,0.4619374147763165,-0.052094538997816214,0.05882352941176471,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0
0.8369497830130193,-0.4495701358830341,0.32195492783487195,-0.2295219424076625,-0.29411764705882354,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
0.13019218846869193,0.2910466904509002,0.4684438209834324,0.25914843929511183,-0.17647058823529413,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6199628022318662,-0.2728964924181413,0.23786175139298515,-0.17649171022698967,-0.17647058823529413,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.490390576565406,0.9390054199004346,-0.5137577708751736,0.012609580694717924,0.1176470588235294,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
0.3719776813391196,0.5875563264737951,0.2958443516029677,-0.005966632064414236,0.1176470588235294,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0
